DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode,,,,,,,,,,
10.375,2/8/16,-8,2/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
11.75,2/9/16,-8,2/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.5625,2/10/16,-8,2/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.5,2/11/16,-8,2/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.1875,2/12/16,-8,2/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.6875,2/13/16,-8,2/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.3125,2/14/16,-8,2/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.5625,2/15/16,-8,2/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.6875,2/16/16,-8,2/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.1875,2/17/16,-8,2/16/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.0625,2/18/16,-8,2/17/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.5625,2/19/16,-8,2/18/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.1875,2/20/16,-8,2/19/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.25,2/21/16,-8,2/20/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.875,2/22/16,-8,2/21/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.625,2/23/16,-8,2/22/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.75,2/24/16,-8,2/23/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
4.8125,2/25/16,-8,2/24/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.75,2/26/16,-8,2/25/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.25,2/27/16,-8,2/26/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2,2/28/16,-8,2/27/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.0625,2/29/16,-8,2/28/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.9375,3/1/16,-8,2/29/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.25,3/2/16,-8,3/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.4375,3/3/16,-8,3/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.75,3/4/16,-8,3/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1,3/5/16,-8,3/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.5625,3/6/16,-8,3/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.0625,3/7/16,-8,3/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.875,3/8/16,-8,3/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.25,3/9/16,-8,3/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.6875,3/10/16,-8,3/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.875,3/11/16,-8,3/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.5625,3/12/16,-8,3/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.857142857,3/13/16,-8,3/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.1875,3/14/16,-8,3/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.0625,3/15/16,-8,3/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.375,3/16/16,-8,3/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.375,3/17/16,-8,3/16/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.9375,3/18/16,-8,3/17/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.625,3/19/16,-8,3/18/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.125,3/20/16,-8,3/19/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.1875,3/21/16,-8,3/20/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.6875,3/22/16,-8,3/21/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.8125,3/23/16,-8,3/22/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.875,3/24/16,-8,3/23/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.9375,3/25/16,-8,3/24/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.5,3/26/16,-8,3/25/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.0625,3/27/16,-8,3/26/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.3125,3/28/16,-8,3/27/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.8125,3/29/16,-8,3/28/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.5625,3/30/16,-8,3/29/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10,3/31/16,-8,3/30/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
9.125,4/1/16,-8,3/31/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.5,4/2/16,-8,4/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.9375,4/3/16,-8,4/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.125,4/4/16,-8,4/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.375,4/5/16,-8,4/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2,4/6/16,-8,4/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
13.6875,4/7/16,-8,4/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
13.375,4/8/16,-8,4/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.8125,4/9/16,-8,4/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.0625,4/10/16,-8,4/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.8125,4/11/16,-8,4/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.625,4/12/16,-8,4/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.6875,4/13/16,-8,4/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.0625,4/14/16,-8,4/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.125,4/15/16,-8,4/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.5,4/16/16,-8,4/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10.375,4/17/16,-8,4/16/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
15.0625,4/18/16,-8,4/17/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
15.625,4/19/16,-8,4/18/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
17.25,4/20/16,-8,4/19/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10.1875,4/21/16,-8,4/20/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.5,4/22/16,-8,4/21/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.4375,4/23/16,-8,4/22/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.125,4/24/16,-8,4/23/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.625,4/25/16,-8,4/24/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.5625,4/26/16,-8,4/25/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.625,4/27/16,-8,4/26/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.4375,4/28/16,-8,4/27/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.375,4/29/16,-8,4/28/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
4.625,4/30/16,-8,4/29/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10.75,5/1/16,-8,4/30/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
13.0625,5/2/16,-8,5/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
11.0625,5/3/16,-8,5/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.3125,5/4/16,-8,5/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6,5/5/16,-8,5/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
11.125,5/6/16,-8,5/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
13.875,5/7/16,-8,5/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.25,5/8/16,-8,5/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.75,5/9/16,-8,5/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.1875,5/10/16,-8,5/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.125,5/11/16,-8,5/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
9.1875,5/12/16,-8,5/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
11.75,5/13/16,-8,5/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
11.5,5/14/16,-8,5/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.75,5/15/16,-8,5/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
4.75,5/16/16,-8,5/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6.5625,5/17/16,-8,5/16/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.375,5/18/16,-8,5/17/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.125,5/19/16,-8,5/18/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.625,5/20/16,-8,5/19/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.6875,5/21/16,-8,5/20/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.625,5/22/16,-8,5/21/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.625,5/23/16,-8,5/22/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
4.5,5/24/16,-8,5/23/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.375,5/25/16,-8,5/24/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.75,5/26/16,-8,5/25/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.0625,5/27/16,-8,5/26/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.5625,5/28/16,-8,5/27/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.625,5/29/16,-8,5/28/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.0625,5/30/16,-8,5/29/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
11.125,5/31/16,-8,5/30/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.6875,6/1/16,-8,5/31/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.6875,6/2/16,-8,6/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.5,6/3/16,-8,6/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
17.6875,6/4/16,-8,6/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
21.125,6/5/16,-8,6/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
17.75,6/6/16,-8,6/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
15.5,6/7/16,-8,6/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10,6/8/16,-8,6/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.9375,6/9/16,-8,6/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2,6/10/16,-8,6/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.5,6/11/16,-8,6/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.5,6/12/16,-8,6/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.1875,6/13/16,-8,6/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1,6/14/16,-8,6/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.4375,6/15/16,-8,6/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.875,6/16/16,-8,6/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.75,6/17/16,-8,6/16/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.4375,6/18/16,-8,6/17/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
4.625,6/19/16,-8,6/18/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10,6/20/16,-8,6/19/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.625,6/21/16,-8,6/20/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.25,6/22/16,-8,6/21/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.25,6/23/16,-8,6/22/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.375,6/24/16,-8,6/23/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6.625,6/25/16,-8,6/24/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
12,6/26/16,-8,6/25/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
17.0625,6/27/16,-8,6/26/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
15.4375,6/28/16,-8,6/27/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
14.75,6/29/16,-8,6/28/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10.4375,6/30/16,-8,6/29/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
9,7/1/16,-8,6/30/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10.5625,7/2/16,-8,7/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6.3125,7/3/16,-8,7/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
4.25,7/4/16,-8,7/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
4.25,7/5/16,-8,7/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6.5,7/6/16,-8,7/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.375,7/7/16,-8,7/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.875,7/8/16,-8,7/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
5.6875,7/9/16,-8,7/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6.125,7/10/16,-8,7/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6.375,7/11/16,-8,7/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.25,7/12/16,-8,7/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.5,7/13/16,-8,7/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.625,7/14/16,-8,7/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
6.25,7/15/16,-8,7/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.375,7/16/16,-8,7/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10.375,7/17/16,-8,7/16/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10.625,7/18/16,-8,7/17/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.875,7/19/16,-8,7/18/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10,7/20/16,-8,7/19/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
14.6875,7/21/16,-8,7/20/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.6875,7/22/16,-8,7/21/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.6875,7/23/16,-8,7/22/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
13.4375,7/24/16,-8,7/23/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
17.0625,7/25/16,-8,7/24/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
15.375,7/26/16,-8,7/25/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
17.0625,7/27/16,-8,7/26/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
18.375,7/28/16,-8,7/27/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
18.875,7/29/16,-8,7/28/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
13.5625,7/30/16,-8,7/29/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
9.5,7/31/16,-8,7/30/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
12.3125,8/1/16,-8,7/31/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.0625,8/2/16,-8,8/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8,8/3/16,-8,8/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
11.75,8/4/16,-8,8/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
12.5625,8/5/16,-8,8/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
9.875,8/6/16,-8,8/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.0625,8/7/16,-8,8/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
7.1875,8/8/16,-8,8/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
8.125,8/9/16,-8,8/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
10,8/10/16,-8,8/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
14.9375,8/11/16,-8,8/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
18.6875,8/12/16,-8,8/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
18.875,8/13/16,-8,8/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
16.6875,8/14/16,-8,8/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
16.625,8/15/16,-8,8/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
15.1,8/16/16,-8,8/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.5,12/4/15,-8,12/3/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/5/15,-8,12/4/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/6/15,-8,12/5/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/7/15,-8,12/6/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/8/15,-8,12/7/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/9/15,-8,12/8/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/10/15,-8,12/9/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/11/15,-8,12/10/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/12/15,-8,12/11/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/13/15,-8,12/12/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/14/15,-8,12/13/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/15/15,-8,12/14/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/16/15,-8,12/15/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/17/15,-8,12/16/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/18/15,-8,12/17/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/19/15,-8,12/18/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/20/15,-8,12/19/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/21/15,-8,12/20/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/22/15,-8,12/21/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,12/23/15,-8,12/22/15,NFN6,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
